Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
r_upper_arm_link,3.10737514431829E-05,-0.00138644855896242,-0.0121347877075093,0,0,0,0.153184539727614,5.9266696483313E-05,4.76470789678985E-07,-1.39696172681831E-07,8.24169749154699E-05,-5.50414243285655E-07,5.54987223798504E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/r_upper_arm_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/r_upper_arm_link.STL,,r_upper_arm_link-1,r_upper_arm_link,A_r_upper_arm_link,r_upper_arm_joint,revolute,0,0,-0.0724,0,0,0,r_shoulder_roll_link,0,0,1,10,15.91,0,0,,,,,,,,
r_elbow_link,-1.60526673051559E-05,0.000517702365046863,-0.0148314287026886,0,0,0,0.159948825614249,3.77869259710137E-05,-6.44290981333576E-08,9.42205626054621E-08,4.56718816701963E-05,2.11045678842649E-07,4.02687955820951E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/r_elbow_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/r_elbow_link.STL,,r_elbow_link-1,r_elbow_link,A_r_elbow_link,r_elbow_joint,revolute,0,0,-0.038,0,0,0,r_upper_arm_link,0,1,0,10,15.91,0,0,,,,,,,,
r_wrist_link,-0.000349373916953816,-0.00670763245561648,-0.0327999148977468,0,0,0,0.190739165368688,9.60040862223896E-05,1.17109889249834E-08,2.14418928377635E-09,7.52856392867936E-05,3.45065365166117E-06,3.66625973750016E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/r_wrist_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/r_wrist_link.STL,,r_wrist_link-1,r_wrist_link,A_r_wrist_link,r_wrist_joint,revolute,0,0,-0.0724,0,0,0,r_elbow_link,0,0,1,10,15.91,0,0,,,,,,,,
r_gripper_link,0.000790387160102243,0.00846825319987018,-0.0184199917276615,0,0,0,0.0895692619011995,3.15164831529979E-05,1.09396022806235E-07,-1.93173742640432E-07,2.87407227334664E-05,-5.31208740324415E-06,1.02534899373278E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/r_gripper_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/r_gripper_link.STL,,r_gripper_link-1,r_gripper_link,A_r_gripper_link,r_gripper_joint,revolute,0,0,-0.0265,0,0,0,r_wrist_link,1,0,0,3.6,30.37,0,0,,,,,,,,
l_shoulder_pitch_link,-0.00222646059033868,0.0171896099622067,0.000226819003446427,0,0,0,0.139738826817063,5.82668050409821E-05,3.1421914466702E-07,-1.29147887359414E-07,4.00572427750651E-05,-5.08771965449051E-07,4.56778428042398E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_shoulder_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_shoulder_pitch_link.STL,,l_shoulder_pitch_link-1,l_shoulder_pitch_link,A_l_shoulder_pitch_link,l_shoulder_pitch_joint,revolute,0,0.1084,0.11698,0,0,0,torso_link,0,1,0,10,15.91,0,0,,,,,,,,
l_shoulder_roll_link,0.000963281866483024,0.000649219676292195,-0.0197025234283292,0,0,0,0.194147494104349,6.24152111929134E-05,3.41229757296026E-07,6.41332583503524E-07,5.42855716981033E-05,-6.88510783365676E-07,5.77395065156779E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_shoulder_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_shoulder_roll_link.STL,,l_shoulder_roll_link-1,l_shoulder_roll_link,A_l_shoulder_roll_link,l_shoulder_roll_joint,revolute,0,0.038,0,0,0,0,l_shoulder_pitch_link,1,0,0,10,15.91,0,0,,,,,,,,
l_upper_arm_link,-0.000135265941252037,0.00129850771658296,-0.0121358879418024,0,0,0,0.153166241120163,5.92657246100179E-05,-9.41745992842316E-08,-2.60242981723003E-07,8.24117315188936E-05,5.50048748725644E-07,5.54937344099798E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_upper_arm_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_upper_arm_link.STL,,l_upper_arm_link-1,l_upper_arm_link,A_l_upper_arm_link,l_upper_arm_joint,revolute,0,0,-0.0724,0,0,0,l_shoulder_roll_link,0,0,1,10,15.91,0,0,,,,,,,,
l_elbow_link,1.81026811984691E-05,-0.000589991104472387,-0.014597512658168,0,0,0,0.162526933649619,3.80198046620599E-05,-5.02835761655516E-08,-5.23839171551056E-08,4.61546472345702E-05,1.30542408488141E-07,4.05175404223948E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_elbow_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_elbow_link.STL,,l_elbow_link-1,l_elbow_link,A_l_elbow_link,l_elbow_joint,revolute,0,0,-0.038,0,0,0,l_upper_arm_link,0,1,0,10,15.91,0,0,,,,,,,,
l_wrist_link,-0.000349376562210843,0.00668688610206625,-0.0327999149134752,0,0,0,0.190739165580275,9.60040862977676E-05,-1.43566620727237E-09,2.1411338855896E-09,7.52856393626721E-05,-3.54770492265788E-06,3.66625973780135E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_wrist_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_wrist_link.STL,,l_wrist_link-1,l_wrist_link,A_l_wrist_link,l_wrist_joint,revolute,0,0,-0.0724,0,0,0,l_elbow_link,0,0,1,10,15.91,0,0,,,,,,,,
l_gripper_link,0.000790379491965725,-0.00846109605670078,-0.0184232804108387,0,0,0,0.0895692618918983,3.15164833503283E-05,-1.09321514519284E-07,-1.93216173776187E-07,2.87448477427664E-05,5.30490324786912E-06,1.02493650203689E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_gripper_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/l_gripper_link.STL,,l_gripper_link-1,l_gripper_link,A_l_gripper_link,l_gripper_joint,revolute,0,0,-0.0265,0,0,0,l_wrist_link,1,0,0,3.6,30.37,0,0,,,,,,,,
head_yaw_link,0.000456575375206471,7.46548963624209E-05,0.0208882529859717,0,0,0,0.118849414227036,2.10530035099656E-05,-9.18891065773771E-07,5.04979980011205E-07,3.41909563629602E-05,5.76136780657261E-07,2.73063513774821E-05,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/head_yaw_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/head_yaw_link.STL,,head_yaw_link-1,head_yaw_link,A_head_yaw_link,head_yaw_joint,revolute,0.014,-0.00026667,0.1981,0,0,0,torso_link,0,0,1,3.6,30.37,0,0,,,,,,,,
head_pitch_link,0.0266876266990204,-0.00163558254160399,0.055729516742948,0,0,0,0.334828096788566,0.000717804168351527,-5.70716855182041E-06,1.75003111577326E-05,0.000248565856798949,-1.34989792043805E-06,0.000766345997807188,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/head_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/head_pitch_link.STL,,head_pitch_link-1,head_pitch_link,A_head_pitch_link,head_pitch_joint,revolute,0,0,0.0275,0,0,0,head_yaw_link,0,1,0,3.6,30.37,0,0,,,,,,,,
camera_link,0.00963743031499095,0.000752531749648229,0.000585368904568728,0,0,0,0.149762141623223,0.000195989586537755,-2.64273251371936E-06,-1.87546632329345E-08,1.49407393776521E-05,-1.56817735422455E-07,0.000195719216326322,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/camera_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlusPro_S_12L10A2G2H1W_ZedMini_260322/meshes/camera_link.STL,,camera_link-1,camera_link,,camera_joint,fixed,0.048925,0.0053519,0.058472,0,0,0,head_pitch_link,0,0,0,,,,,,,,,,,,
