Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.000519445823156912,8.42960502597462E-05,-0.0356296691786192,0,0,0,0.48424617985678,0.000194247574907303,-7.77310764175417E-07,8.18742788127632E-08,0.000196784582713504,2.32046957011912E-07,0.000232486060295975,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/base_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/base_link.STL,,base_link-2,base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
r_hip_pitch_link,-0.00237741596453295,-0.0285497902848848,-3.60621540153316E-05,0,0,0,0.184722418995362,7.79455162962514E-05,2.27330007752902E-09,-1.64443652732132E-07,5.41951025157711E-05,5.55129439342036E-07,7.28944639802055E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_hip_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_hip_pitch_link.STL,,r_hip_pitch_link-2,r_hip_pitch_link,A_r_hip_pitch_link,r_hip_pitch_joint,revolute,0,-0.0475,-0.0435,0,0,0,base_link,0,1,0,0,0,0,0,,,,,,,,
r_hip_roll_link,0.00239381503846991,-0.000558775356445343,-0.0427028295284729,0,0,0,0.261271771657567,0.00017752401079684,1.51267726645731E-07,-3.61194351359175E-07,0.000147012114291393,-6.58773939852608E-07,0.00012699762955379,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_hip_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_hip_roll_link.STL,,r_hip_roll_link-1,r_hip_roll_link,A_r_hip_roll_link,r_hip_roll_joint,revolute,0,-0.034,0,0,0,0,r_hip_pitch_link,1,0,0,0,0,0,0,,,,,,,,
r_thigh_link,0.000645651844947852,-0.000752014412515614,-0.0208405327144669,0,0,0,0.154842989545592,6.26418716694172E-05,2.88582795984958E-07,8.21552310637384E-07,8.15119260395794E-05,-3.35876468236227E-07,5.48720686034943E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_thigh_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_thigh_link.STL,,r_thigh_link-1,r_thigh_link,A_r_thigh_link,r_thigh_joint,revolute,-0.00035,0,-0.0974,0,0,0,r_hip_roll_link,0,0,1,0,0,0,0,,,,,,,,
r_calf_link,-2.78250679240888E-05,0.0029540626357322,-0.0605790349711099,0,0,0,0.308705515795262,0.000102577106547173,-9.46566695554069E-08,6.19473220579709E-07,0.000128780539516323,-5.59345426334393E-07,7.32991149327304E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_calf_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_calf_link.STL,,r_calf_link-1,r_calf_link,A_r_calf_link,r_calf_joint,revolute,0,0,-0.045,0,0,0,r_thigh_link,0,1,0,0,0,0,0,,,,,,,,
r_ankle_pitch_link,0.00503044360119516,0.000513451102234705,-0.000166854130889182,0,0,0,0.163526341877327,3.2676456502646E-05,1.4536450840453E-13,3.43844311752531E-08,6.61304449251953E-05,1.7741512294828E-08,6.54513698979315E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_ankle_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_ankle_pitch_link.STL,,r_ankle_pitch_link-1,r_ankle_pitch_link,A_r_ankle_pitch_link,r_ankle_pitch_joint,revolute,0,0,-0.14,0,0,0,r_calf_link,0,1,0,0,0,0,0,,,,,,,,
r_ankle_roll_link,-0.0102834030217615,2.11797391695134E-05,-0.0229147606891369,0,0,0,0.334551985501858,0.000248629237912421,-6.75325265307427E-08,8.25466806847093E-05,0.000610651462976379,-2.67229412888577E-07,0.000595237941948456,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_ankle_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/r_ankle_roll_link.STL,,r_ankle_roll_link-1,r_ankle_roll_link,A_r_ankle_roll_link,r_ankle_roll_joint,revolute,0.051,0,0,0,0,0,r_ankle_pitch_link,1,0,0,0,0,0,0,,,,,,,,
l_hip_pitch_link,-0.00237733221293815,0.0285494771820507,-0.000126129864282037,0,0,0,0.184726591260136,7.7948570689156E-05,-2.12889431085028E-09,-1.31268855240193E-07,5.41956586069551E-05,-1.07355600442516E-07,7.2897760683304E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_hip_pitch_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_hip_pitch_link.STL,,l_hip_pitch_link-1,l_hip_pitch_link,A_l_hip_pitch_link,l_hip_pitch_joint,revolute,0,0.0475,-0.0435,0,0,0,base_link,0,1,0,0,0,0,0,,,,,,,,
l_hip_roll_link,0.00208841421456143,0.000191988079868283,-0.0427027635755075,0,0,0,0.261271096573764,0.000177523641597832,2.97930658498781E-07,-1.57310421789695E-06,0.000147012099013345,3.74932631367109E-07,0.000126997265017561,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_hip_roll_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_hip_roll_link.STL,,l_hip_roll_link-1,l_hip_roll_link,A_l_hip_roll_link,l_hip_roll_joint,revolute,0,0.034,0,0,0,0,l_hip_pitch_link,1,0,0,0,0,0,0,,,,,,,,
l_thigh_link,0.00071588173463084,0.000752184290219962,-0.0208405610753499,0,0,0,0.1548427981368,6.26415180092303E-05,-5.03833405245416E-07,8.69332969777955E-07,8.15118437991321E-05,3.35942860886229E-07,5.48719748647377E-05,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_thigh_link.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PiPlus_S_12L8A0G2H1W/meshes/l_thigh_link.STL,,l_thigh_link-1,l_thigh_link,A_l_thigh_link,l_thigh_joint,revolute,-0.00035,0,-0.0974,0,0,0,l_hip_roll_link,0,0,1,0,0,0,0,,,,,,,,
